YEAR,STATE,ACPR_NAME,AGE_GROUP,SEX,INDIGENOUS_STATUS,Admission,Exit,LOS_MONTHS,Living
2008,NSW,South West Sydney,85-89,M,2,296,0,0,310
2008,NSW,South West Sydney,90-94,F,2,305,0,0,630
2008,NSW,South West Sydney,90-94,F,3,1,0,0,18
2008,NSW,South West Sydney,90-94,M,1,2,0,0,0
2008,NSW,South West Sydney,90-94,M,2,146,0,0,147
2008,NSW,South West Sydney,95-99,F,2,81,0,0,189
2008,NSW,South West Sydney,95-99,M,2,40,0,0,49
2008,NSW,Southern Highlands,0-49,F,2,7,0,0,8
2008,NSW,Southern Highlands,0-49,M,2,11,0,0,2
2008,NSW,Southern Highlands,100+,F,2,3,8,58.725,16
2008,NSW,Southern Highlands,100+,M,2,1,4,65.3,2
2008,NSW,Southern Highlands,50-54,F,2,7,0,0,3
2008,NSW,Southern Highlands,50-54,M,2,1,0,0,3
2008,NSW,Southern Highlands,55-59,F,1,2,0,0,0
2008,NSW,Southern Highlands,55-59,F,2,5,0,0,9
2008,NSW,Southern Highlands,55-59,M,1,1,0,0,0
2008,NSW,Southern Highlands,55-59,M,2,9,0,0,7
2008,NSW,Southern Highlands,60-64,F,2,15,0,0,17
2008,NSW,Southern Highlands,60-64,M,2,11,0,0,6
2008,NSW,Southern Highlands,65-69,F,1,1,0,0,0
2008,NSW,Southern Highlands,65-69,F,2,42,0,0,36
2008,NSW,Southern Highlands,65-69,M,2,27,0,0,28
2008,NSW,Southern Highlands,70-74,F,2,52,0,0,57
2008,NSW,Southern Highlands,70-74,M,2,43,0,0,48
2008,NSW,Southern Highlands,75-79,F,1,2,0,0,1
2008,NSW,Southern Highlands,75-79,F,2,142,0,0,128
2008,NSW,Southern Highlands,75-79,M,2,90,0,0,80
2008,NSW,Southern Highlands,80-84,F,2,229,0,0,259
2008,NSW,Southern Highlands,80-84,M,2,178,0,0,123
2008,NSW,Southern Highlands,85-89,F,2,254,0,0,338
2008,NSW,Southern Highlands,85-89,M,2,142,0,0,142
2008,NSW,Southern Highlands,90-94,F,2,200,0,0,241
2008,NSW,Southern Highlands,90-94,F,3,1,0,0,4
2008,NSW,Southern Highlands,90-94,M,2,76,0,0,66
2008,NSW,Southern Highlands,95-99,F,2,38,0,0,86
2008,NSW,Southern Highlands,95-99,M,2,15,0,0,17
2008,NSW,Western Sydney,0-49,F,2,15,0,0,18
2008,NSW,Western Sydney,0-49,M,2,19,0,0,25
2008,NSW,Western Sydney,100+,F,2,16,35,39.23142857,36
2008,NSW,Western Sydney,100+,M,2,4,6,14.53333333,4
2008,NSW,Western Sydney,50-54,F,2,4,0,0,11
2008,NSW,Western Sydney,50-54,M,1,2,0,0,0
2008,NSW,Western Sydney,50-54,M,2,15,0,0,26
2008,NSW,Western Sydney,55-59,F,1,1,0,0,1
2008,NSW,Western Sydney,55-59,F,2,23,0,0,42
2008,NSW,Western Sydney,55-59,M,2,27,0,0,34
2008,NSW,Western Sydney,60-64,F,1,2,0,0,2
2008,NSW,Western Sydney,60-64,F,2,21,0,0,42
2008,NSW,Western Sydney,60-64,M,2,50,0,0,60
2008,NSW,Western Sydney,65-69,F,1,2,0,0,1
2008,NSW,Western Sydney,65-69,F,2,50,0,0,63
2008,NSW,Western Sydney,65-69,M,1,3,0,0,2
2008,NSW,Western Sydney,65-69,M,2,83,0,0,83
2008,NSW,Western Sydney,70-74,F,2,143,0,0,160
2008,NSW,Western Sydney,70-74,M,2,117,0,0,113
2008,NSW,Western Sydney,75-79,F,2,267,0,0,362
2008,NSW,Western Sydney,75-79,M,1,1,0,0,2
2008,NSW,Western Sydney,75-79,M,2,194,0,0,190
2008,NSW,Western Sydney,80-84,F,1,4,0,0,2
2008,NSW,Western Sydney,80-84,F,2,483,0,0,655
2008,NSW,Western Sydney,80-84,M,2,282,0,0,249
2008,NSW,Western Sydney,85-89,F,1,3,0,0,4
2008,NSW,Western Sydney,85-89,F,2,506,0,0,837
2008,NSW,Western Sydney,85-89,M,2,258,0,0,282
2008,NSW,Western Sydney,90-94,F,2,288,0,0,591
2008,NSW,Western Sydney,90-94,F,3,1,0,0,18
2008,NSW,Western Sydney,90-94,M,2,87,0,0,135
2008,NSW,Western Sydney,95-99,F,2,69,0,0,213
2008,NSW,Western Sydney,95-99,M,2,26,0,0,40
2008,NT,Alice Springs,0-49,F,1,5,0,0,1
2008,NT,Alice Springs,0-49,F,2,3,0,0,1
2008,NT,Alice Springs,0-49,M,1,2,0,0,2
2008,NT,Alice Springs,50-54,F,1,1,0,0,1
2008,NT,Alice Springs,50-54,M,1,2,0,0,0
2008,NT,Alice Springs,50-54,M,2,1,0,0,0
2008,NT,Alice Springs,55-59,F,1,2,0,0,3
2008,NT,Alice Springs,55-59,M,1,2,0,0,2
2008,NT,Alice Springs,60-64,F,1,2,0,0,4
2008,NT,Alice Springs,60-64,M,1,3,0,0,1
2008,NT,Alice Springs,65-69,F,1,2,0,0,6
2008,NT,Alice Springs,65-69,F,2,5,0,0,0
2008,NT,Alice Springs,65-69,M,1,4,0,0,6
2008,NT,Alice Springs,65-69,M,2,1,0,0,1
2008,NT,Alice Springs,70-74,F,1,10,0,0,10
2008,NT,Alice Springs,70-74,F,2,4,0,0,3
2008,NT,Alice Springs,70-74,M,1,2,0,0,0
2008,NT,Alice Springs,70-74,M,2,3,0,0,2
2008,NT,Alice Springs,75-79,F,1,2,0,0,4
2008,NT,Alice Springs,75-79,F,2,4,0,0,3
2008,NT,Alice Springs,75-79,M,1,3,0,0,3
2008,NT,Alice Springs,75-79,M,2,4,0,0,1
2008,NT,Alice Springs,80-84,F,1,6,0,0,10
2008,NT,Alice Springs,80-84,F,2,7,0,0,10
2008,NT,Alice Springs,80-84,M,1,1,0,0,2
2008,NT,Alice Springs,80-84,M,2,9,0,0,2
2008,NT,Alice Springs,85-89,F,1,5,0,0,4
2008,NT,Alice Springs,85-89,F,2,8,0,0,11
2008,NT,Alice Springs,85-89,M,1,1,0,0,1
2008,NT,Alice Springs,85-89,M,2,5,0,0,3
2008,NT,Alice Springs,90-94,F,1,2,0,0,4
2008,NT,Alice Springs,90-94,F,2,5,0,0,6
2008,NT,Alice Springs,90-94,M,2,2,0,0,1
2008,NT,Alice Springs,95-99,F,1,1,0,0,0
2008,NT,Alice Springs,95-99,F,2,2,0,0,2
2008,NT,Barkly,55-59,F,1,3,0,0,3
2008,NT,Barkly,55-59,M,2,2,0,0,0
2008,NT,Barkly,60-64,M,1,2,0,0,1
2008,NT,Barkly,65-69,M,1,2,0,0,0
2008,NT,Barkly,65-69,M,2,1,0,0,0
2008,NT,Barkly,70-74,F,1,2,0,0,2
2008,NT,Barkly,75-79,F,1,1,0,0,1
2008,NT,Barkly,75-79,M,2,1,0,0,0
2008,NT,Barkly,80-84,F,1,1,0,0,0
2008,NT,Barkly,80-84,F,2,1,0,0,0
2008,NT,Barkly,85-89,F,1,1,0,0,4
2008,NT,Barkly,85-89,M,2,5,0,0,0
2008,NT,Darwin,0-49,F,1,2,0,0,0
2008,NT,Darwin,0-49,M,1,3,0,0,0
2008,NT,Darwin,100+,M,2,1,2,30.4,1
2008,NT,Darwin,50-54,F,2,1,0,0,0
2008,NT,Darwin,50-54,M,1,3,0,0,2
2008,NT,Darwin,55-59,F,1,2,0,0,1
2008,NT,Darwin,55-59,M,1,1,0,0,1
2008,NT,Darwin,55-59,M,2,1,0,0,1
2008,NT,Darwin,60-64,M,1,3,0,0,1
2008,NT,Darwin,60-64,M,2,3,0,0,3
2008,NT,Darwin,65-69,F,1,4,0,0,3
2008,NT,Darwin,65-69,F,2,4,0,0,6
2008,NT,Darwin,65-69,M,1,6,0,0,3
2008,NT,Darwin,65-69,M,2,7,0,0,5
2008,NT,Darwin,70-74,F,1,6,0,0,4
2008,NT,Darwin,70-74,F,2,9,0,0,6
2008,NT,Darwin,70-74,M,1,4,0,0,2
2008,NT,Darwin,70-74,M,2,14,0,0,11
2008,NT,Darwin,75-79,F,1,6,0,0,4
2008,NT,Darwin,75-79,F,2,15,0,0,14
2008,NT,Darwin,75-79,M,1,5,0,0,2
2008,NT,Darwin,75-79,M,2,20,0,0,16
2008,NT,Darwin,80-84,F,2,33,0,0,23
2008,NT,Darwin,80-84,M,2,22,0,0,16
2008,NT,Darwin,85-89,F,1,1,0,0,1
2008,NT,Darwin,85-89,F,2,37,0,0,35
2008,NT,Darwin,85-89,M,1,2,0,0,0
2008,NT,Darwin,85-89,M,2,9,0,0,7
2008,NT,Darwin,90-94,F,2,9,0,0,10
2008,NT,Darwin,90-94,M,2,13,0,0,8
2008,NT,Darwin,95-99,F,2,7,0,0,8
2008,NT,Darwin,95-99,M,2,3,0,0,1
2008,NT,Katherine,0-49,F,1,1,0,0,0
2008,NT,Katherine,0-49,M,1,2,0,0,1
2008,NT,Katherine,50-54,F,1,4,0,0,0
2008,NT,Katherine,50-54,M,1,2,0,0,0
2008,NT,Katherine,55-59,F,1,3,0,0,1
2008,NT,Katherine,60-64,F,1,4,0,0,0
2008,NT,Katherine,60-64,M,1,5,0,0,1
2008,NT,Katherine,65-69,F,1,7,0,0,4
2008,NT,Katherine,65-69,M,1,3,0,0,1
2008,NT,Katherine,65-69,M,2,3,0,0,3
2008,NT,Katherine,70-74,F,1,7,0,0,2
2008,NT,Katherine,70-74,M,1,3,0,0,0
2008,NT,Katherine,70-74,M,2,6,0,0,2
2008,NT,Katherine,75-79,F,1,5,0,0,3
2008,NT,Katherine,75-79,M,2,3,0,0,5
2008,NT,Katherine,80-84,F,1,2,0,0,1
2008,NT,Katherine,80-84,F,2,3,0,0,4
2008,NT,Katherine,80-84,M,1,5,0,0,2
2008,NT,Katherine,85-89,F,1,8,0,0,1
2008,NT,Katherine,85-89,F,2,2,0,0,5
2008,NT,Katherine,85-89,M,1,1,0,0,0
2008,NT,Katherine,85-89,M,2,2,0,0,2
2008,NT,Katherine,90-94,F,1,2,0,0,0
2008,NT,Katherine,90-94,F,2,2,0,0,1
2008,NT,Katherine,95-99,F,1,2,0,0,0
2008,NT,Katherine,95-99,F,2,2,0,0,0
2008,NT,Katherine,95-99,M,1,1,0,0,0
2008,QLD,Brisbane North,0-49,F,2,4,0,0,8
2008,QLD,Brisbane North,0-49,M,2,7,0,0,7
2008,QLD,Brisbane North,100+,F,2,4,23,68.96521739,34
2008,QLD,Brisbane North,100+,M,2,1,8,19.7,2
2008,QLD,Brisbane North,50-54,F,2,5,0,0,5
2008,QLD,Brisbane North,50-54,M,2,8,0,0,12
2008,QLD,Brisbane North,55-59,F,1,3,0,0,0
2008,QLD,Brisbane North,55-59,F,2,14,0,0,29
2008,QLD,Brisbane North,55-59,M,2,16,0,0,21
2008,QLD,Brisbane North,60-64,F,2,24,0,0,43
2008,QLD,Brisbane North,60-64,M,2,29,0,0,47
2008,QLD,Brisbane North,65-69,F,2,25,0,0,57
2008,QLD,Brisbane North,65-69,F,3,1,0,0,7
2008,QLD,Brisbane North,65-69,M,2,37,0,0,64
2008,QLD,Brisbane North,70-74,F,2,59,0,0,94
2008,QLD,Brisbane North,70-74,M,2,73,0,0,98
2008,QLD,Brisbane North,75-79,F,2,151,0,0,258
2008,QLD,Brisbane North,75-79,M,2,118,0,0,134
2008,QLD,Brisbane North,75-79,M,3,2,0,0,9
2008,QLD,Brisbane North,80-84,F,2,363,0,0,502
2008,QLD,Brisbane North,80-84,F,3,1,0,0,29
2008,QLD,Brisbane North,80-84,M,2,209,0,0,209
2008,QLD,Brisbane North,85-89,F,2,394,0,0,743
2008,QLD,Brisbane North,85-89,M,1,1,0,0,0
2008,QLD,Brisbane North,85-89,M,2,195,0,0,226
2008,QLD,Brisbane North,90-94,F,2,259,0,0,602
2008,QLD,Brisbane North,90-94,F,3,2,0,0,21
2008,QLD,Brisbane North,90-94,M,2,123,0,0,164
2008,QLD,Brisbane North,95-99,F,2,73,0,0,216
2008,QLD,Brisbane North,95-99,F,3,1,0,0,5
2008,QLD,Brisbane North,95-99,M,2,26,0,0,29
2008,QLD,Brisbane South,0-49,F,2,4,0,0,9
2008,QLD,Brisbane South,0-49,M,2,4,0,0,7
2008,QLD,Brisbane South,0-49,M,3,1,0,0,3
2008,QLD,Brisbane South,100+,F,2,10,21,46.95238095,38
2008,QLD,Brisbane South,100+,M,2,4,4,19.975,9
2008,QLD,Brisbane South,50-54,F,2,15,0,0,13
2008,QLD,Brisbane South,50-54,M,2,10,0,0,15
2008,QLD,Brisbane South,55-59,F,2,17,0,0,28
2008,QLD,Brisbane South,55-59,M,2,10,0,0,25
2008,QLD,Brisbane South,60-64,F,2,28,0,0,45
2008,QLD,Brisbane South,60-64,M,2,28,0,0,46
2008,QLD,Brisbane South,65-69,F,2,52,0,0,72
2008,QLD,Brisbane South,65-69,F,3,1,0,0,3
2008,QLD,Brisbane South,65-69,M,2,60,0,0,63
2008,QLD,Brisbane South,70-74,F,2,85,0,0,132
2008,QLD,Brisbane South,70-74,M,2,101,0,0,100
2008,QLD,Brisbane South,75-79,F,2,223,0,0,300
2008,QLD,Brisbane South,75-79,M,2,163,0,0,179
2008,QLD,Brisbane South,80-84,F,2,441,0,0,687
2008,QLD,Brisbane South,80-84,F,3,1,0,0,43
2008,QLD,Brisbane South,80-84,M,2,256,0,0,274
2008,QLD,Brisbane South,80-84,M,3,1,0,0,25
2008,QLD,Brisbane South,85-89,F,1,1,0,0,2
2008,QLD,Brisbane South,85-89,F,2,531,0,0,947
2008,QLD,Brisbane South,85-89,M,2,240,0,0,279
2008,QLD,Brisbane South,90-94,F,2,334,0,0,761
2008,QLD,Brisbane South,90-94,F,3,2,0,0,45
2008,QLD,Brisbane South,90-94,M,2,129,0,0,171
2008,QLD,Brisbane South,95-99,F,2,111,0,0,286
2008,QLD,Brisbane South,95-99,M,2,31,0,0,44
2008,QLD,Brisbane South,95-99,M,3,1,0,0,3
2008,QLD,Cabool,0-49,F,2,3,0,0,8
2008,QLD,Cabool,0-49,M,2,1,0,0,4
2008,QLD,Cabool,100+,F,2,2,11,51.48181818,18
2008,QLD,Cabool,100+,M,2,2,2,40.1,4
2008,QLD,Cabool,50-54,F,2,2,0,0,11
2008,QLD,Cabool,50-54,M,2,1,0,0,4
2008,QLD,Cabool,55-59,F,2,5,0,0,14
2008,QLD,Cabool,55-59,M,2,4,0,0,11
2008,QLD,Cabool,60-64,F,2,12,0,0,21
2008,QLD,Cabool,60-64,M,2,12,0,0,17
2008,QLD,Cabool,65-69,F,1,1,0,0,1
2008,QLD,Cabool,65-69,F,2,23,0,0,30
2008,QLD,Cabool,65-69,M,1,1,0,0,1
2008,QLD,Cabool,65-69,M,2,38,0,0,33
2008,QLD,Cabool,70-74,F,2,47,0,0,71
2008,QLD,Cabool,70-74,M,2,66,0,0,51
2008,QLD,Cabool,75-79,F,2,111,0,0,149
2008,QLD,Cabool,75-79,M,2,95,0,0,103
2008,QLD,Cabool,80-84,F,1,1,0,0,0
2008,QLD,Cabool,80-84,F,2,209,0,0,295
2008,QLD,Cabool,80-84,M,1,1,0,0,1
2008,QLD,Cabool,80-84,M,2,180,0,0,142
2008,QLD,Cabool,80-84,M,3,1,0,0,3
2008,QLD,Cabool,85-89,F,1,1,0,0,0
2008,QLD,Cabool,85-89,F,2,271,0,0,451
2008,QLD,Cabool,85-89,M,1,4,0,0,1
2008,QLD,Cabool,85-89,M,2,140,0,0,156
2008,QLD,Cabool,90-94,F,2,190,0,0,310
2008,QLD,Cabool,90-94,F,3,1,0,0,12
2008,QLD,Cabool,90-94,M,2,62,0,0,94
2008,QLD,Cabool,95-99,F,2,56,0,0,116
2008,QLD,Cabool,95-99,M,2,8,0,0,28
2008,QLD,Central West,55-59,M,2,3,0,0,1
2008,QLD,Central West,60-64,F,2,1,0,0,2
2008,QLD,Central West,65-69,M,2,3,0,0,1
2008,QLD,Central West,70-74,M,2,4,0,0,2
2008,QLD,Central West,75-79,F,2,5,0,0,5
2008,QLD,Central West,75-79,M,2,4,0,0,3
2008,QLD,Central West,80-84,F,2,5,0,0,9
2008,QLD,Central West,80-84,M,2,2,0,0,3
2008,QLD,Central West,85-89,F,2,3,0,0,4
2008,QLD,Central West,85-89,M,2,7,0,0,4
2008,QLD,Central West,90-94,M,2,1,0,0,2
2008,QLD,Central West,95-99,F,2,1,0,0,4
2008,QLD,Darling Downs,0-49,F,2,4,0,0,3
2008,QLD,Darling Downs,0-49,M,2,5,0,0,5
2008,QLD,Darling Downs,100+,F,2,2,9,38.52222222,26
2008,QLD,Darling Downs,100+,M,2,1,1,22.4,3
2008,QLD,Darling Downs,50-54,F,2,4,0,0,10
2008,QLD,Darling Downs,50-54,M,2,5,0,0,10
2008,QLD,Darling Downs,55-59,F,2,9,0,0,9
2008,QLD,Darling Downs,55-59,M,2,17,0,0,16
2008,QLD,Darling Downs,60-64,F,2,5,0,0,16
2008,QLD,Darling Downs,60-64,M,1,2,0,0,1
2008,QLD,Darling Downs,60-64,M,2,12,0,0,17
2008,QLD,Darling Downs,65-69,F,2,28,0,0,33
2008,QLD,Darling Downs,65-69,M,2,47,0,0,38
2008,QLD,Darling Downs,70-74,F,1,2,0,0,1
2008,QLD,Darling Downs,70-74,F,2,49,0,0,55
2008,QLD,Darling Downs,70-74,M,2,42,0,0,63
2008,QLD,Darling Downs,75-79,F,2,103,0,0,134
2008,QLD,Darling Downs,75-79,M,1,1,0,0,0
2008,QLD,Darling Downs,75-79,M,2,68,0,0,75
2008,QLD,Darling Downs,75-79,M,3,1,0,0,1
2008,QLD,Darling Downs,80-84,F,1,6,0,0,4
2008,QLD,Darling Downs,80-84,F,2,176,0,0,264
2008,QLD,Darling Downs,80-84,M,2,130,0,0,127
2008,QLD,Darling Downs,85-89,F,2,218,0,0,388
2008,QLD,Darling Downs,85-89,M,2,101,0,0,142
2008,QLD,Darling Downs,85-89,M,3,1,0,0,6
2008,QLD,Darling Downs,90-94,F,2,160,0,0,312
2008,QLD,Darling Downs,90-94,M,2,65,0,0,88
2008,QLD,Darling Downs,95-99,F,2,41,0,0,127
2008,QLD,Darling Downs,95-99,M,2,17,0,0,19
2008,QLD,Darling Downs,95-99,M,3,1,0,0,0
2008,QLD,Far North,0-49,F,2,5,0,0,7
2008,QLD,Far North,0-49,M,1,11,0,0,11
2008,QLD,Far North,0-49,M,2,2,0,0,3
2008,QLD,Far North,100+,F,2,1,3,105.5,11
2008,QLD,Far North,100+,M,2,1,1,22.9,2
2008,QLD,Far North,50-54,F,1,2,0,0,2
2008,QLD,Far North,50-54,F,2,2,0,0,2
2008,QLD,Far North,50-54,M,1,2,0,0,2
2008,QLD,Far North,50-54,M,2,1,0,0,8
2008,QLD,Far North,55-59,F,1,4,0,0,11
2008,QLD,Far North,55-59,F,2,8,0,0,13
2008,QLD,Far North,55-59,M,1,4,0,0,10
2008,QLD,Far North,55-59,M,2,7,0,0,11
2008,QLD,Far North,60-64,F,1,3,0,0,2
2008,QLD,Far North,60-64,F,2,9,0,0,16
2008,QLD,Far North,60-64,M,1,6,0,0,7
2008,QLD,Far North,60-64,M,2,10,0,0,21
2008,QLD,Far North,65-69,F,1,2,0,0,2
2008,QLD,Far North,65-69,F,2,11,0,0,9
2008,QLD,Far North,65-69,M,1,1,0,0,7
2008,QLD,Far North,65-69,M,2,21,0,0,29
2008,QLD,Far North,70-74,F,1,1,0,0,6
2008,QLD,Far North,70-74,F,2,16,0,0,23
2008,QLD,Far North,70-74,M,1,2,0,0,5
2008,QLD,Far North,70-74,M,2,22,0,0,34
2008,QLD,Far North,75-79,F,1,3,0,0,3
2008,QLD,Far North,75-79,F,2,36,0,0,71
2008,QLD,Far North,75-79,M,1,1,0,0,11
2008,QLD,Far North,75-79,M,2,44,0,0,60
2008,QLD,Far North,80-84,F,1,2,0,0,5
2008,QLD,Far North,80-84,F,2,82,0,0,151
2008,QLD,Far North,80-84,M,1,3,0,0,6
2008,QLD,Far North,80-84,M,2,54,0,0,85
2008,QLD,Far North,85-89,F,1,8,0,0,7
2008,QLD,Far North,85-89,F,2,99,0,0,216
2008,QLD,Far North,85-89,M,2,45,0,0,83
2008,QLD,Far North,90-94,F,2,54,0,0,154
2008,QLD,Far North,90-94,M,1,2,0,0,3
2008,QLD,Far North,90-94,M,2,19,0,0,45
2008,QLD,Far North,95-99,F,1,2,0,0,3
2008,QLD,Far North,95-99,F,2,15,0,0,49
2008,QLD,Far North,95-99,M,2,3,0,0,8
2008,QLD,Fitzroy,100+,F,2,8,16,51.9625,10
2008,QLD,Fitzroy,100+,M,2,1,0,0,8
2008,QLD,Fitzroy,55-59,F,2,3,0,0,4
2008,QLD,Fitzroy,55-59,M,2,4,0,0,4
2008,QLD,Fitzroy,60-64,F,2,4,0,0,11
2008,QLD,Fitzroy,60-64,M,1,2,0,0,1
2008,QLD,Fitzroy,60-64,M,2,7,0,0,10
2008,QLD,Fitzroy,65-69,F,2,18,0,0,25
2008,QLD,Fitzroy,65-69,M,2,17,0,0,20
2008,QLD,Fitzroy,70-74,F,2,31,0,0,37
2008,QLD,Fitzroy,70-74,M,1,1,0,0,1
2008,QLD,Fitzroy,70-74,M,2,30,0,0,43
2008,QLD,Fitzroy,75-79,F,2,80,0,0,99
2008,QLD,Fitzroy,75-79,M,2,59,0,0,71
2008,QLD,Fitzroy,80-84,F,2,114,0,0,189
2008,QLD,Fitzroy,80-84,F,3,1,0,0,4
2008,QLD,Fitzroy,80-84,M,1,1,0,0,1
2008,QLD,Fitzroy,80-84,M,2,78,0,0,91
2008,QLD,Fitzroy,85-89,F,1,1,0,0,1
2008,QLD,Fitzroy,85-89,F,2,125,0,0,239
2008,QLD,Fitzroy,85-89,F,3,1,0,0,2
2008,QLD,Fitzroy,85-89,M,2,63,0,0,77
2008,QLD,Fitzroy,90-94,F,2,88,0,0,184
2008,QLD,Fitzroy,90-94,M,2,31,0,0,39
2008,QLD,Fitzroy,95-99,F,2,17,0,0,52
2008,QLD,Fitzroy,95-99,M,2,13,0,0,19
2008,QLD,Logan River Valley,0-49,F,2,12,0,0,8
2008,QLD,Logan River Valley,0-49,M,2,1,0,0,2
2008,QLD,Logan River Valley,100+,F,2,2,6,49.13333333,10
2008,QLD,Logan River Valley,50-54,F,2,2,0,0,3
2008,QLD,Logan River Valley,50-54,M,2,3,0,0,3
2008,QLD,Logan River Valley,55-59,F,2,5,0,0,12
2008,QLD,Logan River Valley,55-59,M,2,6,0,0,10
2008,QLD,Logan River Valley,60-64,F,2,9,0,0,19
2008,QLD,Logan River Valley,60-64,M,2,12,0,0,17
2008,QLD,Logan River Valley,65-69,F,2,13,0,0,18
2008,QLD,Logan River Valley,65-69,M,2,46,0,0,29
2008,QLD,Logan River Valley,70-74,F,2,31,0,0,37
2008,QLD,Logan River Valley,70-74,M,2,38,0,0,26
2008,QLD,Logan River Valley,75-79,F,1,2,0,0,2
2008,QLD,Logan River Valley,75-79,F,2,75,0,0,104
2008,QLD,Logan River Valley,75-79,M,2,64,0,0,56
2008,QLD,Logan River Valley,80-84,F,2,164,0,0,169
2008,QLD,Logan River Valley,80-84,F,3,1,0,0,10
2008,QLD,Logan River Valley,80-84,M,2,92,0,0,81
2008,QLD,Logan River Valley,85-89,F,2,185,0,0,266
2008,QLD,Logan River Valley,85-89,F,3,2,0,0,9
2008,QLD,Logan River Valley,85-89,M,2,91,0,0,91
2008,QLD,Logan River Valley,85-89,M,3,1,0,0,3
2008,QLD,Logan River Valley,90-94,F,2,87,0,0,159
2008,QLD,Logan River Valley,90-94,F,3,1,0,0,15
2008,QLD,Logan River Valley,90-94,M,2,41,0,0,46
2008,QLD,Logan River Valley,95-99,F,2,29,0,0,61
2008,QLD,Logan River Valley,95-99,M,2,22,0,0,15
2008,QLD,Mackay,0-49,F,2,4,0,0,3
2008,QLD,Mackay,50-54,M,2,2,0,0,1
2008,QLD,Mackay,55-59,M,2,6,0,0,1
2008,QLD,Mackay,60-64,F,1,3,0,0,0
2008,QLD,Mackay,60-64,M,1,1,0,0,0
2008,QLD,Mackay,60-64,M,2,8,0,0,8
2008,QLD,Mackay,65-69,F,2,6,0,0,9
2008,QLD,Mackay,65-69,M,2,9,0,0,4
2008,QLD,Mackay,70-74,F,2,22,0,0,22
2008,QLD,Mackay,70-74,M,2,12,0,0,17
2008,QLD,Mackay,75-79,F,2,47,0,0,46
2008,QLD,Mackay,75-79,M,2,30,0,0,28
2008,QLD,Mackay,80-84,F,2,62,0,0,87
2008,QLD,Mackay,80-84,M,2,46,0,0,56
2008,QLD,Mackay,85-89,F,1,1,0,0,1
2008,QLD,Mackay,85-89,F,2,90,0,0,124
2008,QLD,Mackay,85-89,M,2,29,0,0,30
2008,QLD,Mackay,90-94,F,1,3,0,0,0
2008,QLD,Mackay,90-94,F,2,53,0,0,96
2008,QLD,Mackay,90-94,M,2,12,0,0,19
2008,QLD,Mackay,95-99,F,2,9,0,0,39
2008,QLD,Mackay,95-99,M,2,1,0,0,5
2008,QLD,North West,0-49,F,1,2,0,0,3
2008,QLD,North West,50-54,F,1,1,0,0,2
2008,QLD,North West,50-54,M,1,1,0,0,2
2008,QLD,North West,50-54,M,2,2,0,0,2
2008,QLD,North West,55-59,F,1,1,0,0,1
2008,QLD,North West,55-59,M,1,2,0,0,2
2008,QLD,North West,60-64,F,1,1,0,0,1
2008,QLD,North West,60-64,F,2,1,0,0,2
2008,QLD,North West,60-64,M,1,1,0,0,1
2008,QLD,North West,65-69,F,2,1,0,0,0
2008,QLD,North West,65-69,M,1,1,0,0,2
2008,QLD,North West,65-69,M,2,1,0,0,6
2008,QLD,North West,70-74,F,1,4,0,0,2
2008,QLD,North West,70-74,F,2,1,0,0,2
2008,QLD,North West,70-74,M,2,1,0,0,2
2008,QLD,North West,75-79,F,2,2,0,0,4
2008,QLD,North West,75-79,M,2,6,0,0,3
2008,QLD,North West,80-84,F,1,2,0,0,3
2008,QLD,North West,80-84,F,2,8,0,0,6
2008,QLD,North West,80-84,M,2,5,0,0,4
2008,QLD,North West,85-89,F,2,5,0,0,6
2008,QLD,North West,85-89,M,2,2,0,0,1
2008,QLD,North West,90-94,F,2,2,0,0,3
2008,QLD,Northern,0-49,F,1,1,0,0,2
2008,QLD,Northern,0-49,F,2,9,0,0,7
2008,QLD,Northern,0-49,M,2,8,0,0,7
2008,QLD,Northern,100+,F,2,5,7,59.87142857,7
2008,QLD,Northern,50-54,F,2,6,0,0,6
2008,QLD,Northern,50-54,M,2,3,0,0,4
2008,QLD,Northern,55-59,F,2,10,0,0,11
2008,QLD,Northern,55-59,M,2,6,0,0,8
2008,QLD,Northern,60-64,F,1,2,0,0,0
2008,QLD,Northern,60-64,F,2,13,0,0,12
2008,QLD,Northern,60-64,M,2,33,0,0,25
2008,QLD,Northern,65-69,F,1,1,0,0,1
2008,QLD,Northern,65-69,F,2,10,0,0,21
2008,QLD,Northern,65-69,M,2,33,0,0,26
2008,QLD,Northern,70-74,F,1,2,0,0,0
2008,QLD,Northern,70-74,F,2,42,0,0,33
2008,QLD,Northern,70-74,M,1,1,0,0,0
2008,QLD,Northern,70-74,M,2,36,0,0,45
2008,QLD,Northern,75-79,F,1,2,0,0,4
2008,QLD,Northern,75-79,F,2,79,0,0,110
2008,QLD,Northern,75-79,M,1,2,0,0,1
2008,QLD,Northern,75-79,M,2,69,0,0,62
2008,QLD,Northern,80-84,F,1,1,0,0,2
2008,QLD,Northern,80-84,F,2,156,0,0,214
2008,QLD,Northern,80-84,M,2,92,0,0,104
2008,QLD,Northern,85-89,F,2,177,0,0,278
2008,QLD,Northern,85-89,M,2,58,0,0,93
2008,QLD,Northern,90-94,F,2,99,0,0,212
2008,QLD,Northern,90-94,M,1,1,0,0,0
2008,QLD,Northern,90-94,M,2,52,0,0,45
2008,QLD,Northern,95-99,F,2,19,0,0,58
